personid,T_i,corr,sd_y,sd_x,sd_ratio,beta
A189000,51,0.09366260629180116,0.32910906947065915,0.16164119755198883,2.0360469636140097,0.1907014651445962
A850000,50,0.09339453881091038,0.3322757773971765,1.1087209806618137,0.29969287421514806,0.027989677772239926
A945000,48,0.09323943391631428,0.36047934989694996,0.3957370893034268,0.9109061537079144,0.0849323741226131
A506000,48,0.09286356343238801,0.27788218522468877,0.6339447468082297,0.43833817793074803,0.040705645191109405
A096000,49,0.09227750269859054,0.41023211966739365,0.5082279985928325,0.8071812666819477,0.07448467151449516
A043000,50,0.09192001314958381,0.33221261264437263,1.0000641021102035,0.33219131847986677,0.03053503036284694
A947000,46,0.09186925588398918,0.2257030326273842,0.3657307716085764,0.6171289105225825,0.05669517379420659
A925000,49,0.09180586859451847,0.2792051293434644,0.9669137735054517,0.2887590775868601,0.026509777932413645
A537000,50,0.09149882836709573,0.27904975490812695,0.48370522353468487,0.5769004371484056,0.05278571408354446
A960000,49,0.09131445571361328,0.2815986342586316,0.1227162388255682,2.2947136984772047,0.20954053239501846
A567000,50,0.0910994135279999,0.41786593104311653,1.2327192628694228,0.33897899029373685,0.030880787214073
A333000,50,0.09049005798444729,0.35547245307894,0.2612292675017498,1.3607680964636129,0.12313598395237828
A436000,46,0.0902813463563197,0.3381151334653048,0.94906957907331,0.3562595840396096,0.032163594899438375
A425000,47,0.09022961465676908,0.28962358901123436,0.17950820116136426,1.6134281728492434,0.14557900231256224
A998000,51,0.0901760264553878,0.371657436621519,0.7092141739263232,0.5240411857027109,0.04725595182564044
A568000,47,0.09001090376824392,0.36160580803829817,0.17838467695861404,2.0271124975728276,0.18246222794643238
A900000,45,0.08993609338574256,0.21655133293974385,0.538246743278423,0.40232725166295463,0.03618374127718864
A386000,46,0.08956384597559988,0.2901195322538093,0.7214312127052918,0.402144413971072,0.036017600352852966
A383000,50,0.08955018099901751,0.35454241852084817,1.1155747901833395,0.31781142926560824,0.02846007101429167
A289000,47,0.08948425991930119,0.3137765943411598,0.24535998648842733,1.2788417493492135,0.11443620749441885
A681000,48,0.08934086165830393,0.3776341754644611,0.2940355343386372,1.2843147557449446,0.1147417869187275
A890000,47,0.08898814044037136,0.287073222632548,0.5437801724063239,0.5279214601779206,0.04697874903979872
A772000,48,0.0888789609766987,0.28815356102960543,1.4985781905800593,0.19228463542370716,0.017090058608242406
A027000,47,0.08873824816315007,0.3445778725749379,0.23660553110231786,1.456339042327495,0.12923297534774156
A746000,49,0.08868563242734437,0.25654202789178604,0.8026063212500703,0.31963619161660517,0.02834713780018646
A294000,49,0.08842943605003459,0.337002158645865,0.3441550294477566,0.9792161375256688,0.086591530812488
A794000,48,0.08826660375527366,0.4287063869636237,0.6895644416425477,0.6217060525082208,0.05487588178899848
A802000,50,0.0880282819334789,0.33459330232266105,0.7032575271941409,0.47577635415808833,0.04188177504111091
A245000,48,0.08797502250277611,0.2605831124816769,0.18817562839998053,1.384786726620034,0.12182664343594315
A264000,44,0.08788960089443104,0.21044326895939705,0.9552394191734775,0.22030421351485205,0.01936244940118187
A701000,48,0.08778643499322132,0.34142348031118397,0.32766682958933985,1.041983653759171,0.0914720302847287
A390000,47,0.08772203027947278,0.3653879580007925,1.3697705630035222,0.2667512121151146,0.02339995790624815
A674000,46,0.08763017339619925,0.34794174924772275,1.5198859510048952,0.22892622240351382,0.02006084456415679
A243000,51,0.08756255776125996,0.3765225759447611,0.2247198516898644,1.6755198666844948,0.14671280510669965
A494000,50,0.08749662673175176,0.3899793971533389,0.44622628742639464,0.873949850427999,0.07646766384516891
A039000,49,0.08735342565487218,0.3091679928277111,0.32175971114126084,0.9608660814963822,0.08393494381428258
A268000,50,0.08731975405328474,0.28480591959566903,0.3071802974650082,0.927162067183401,0.08095956367398964
A732000,48,0.08714591385379211,0.33647381356698775,0.4501069337523797,0.7475419468923229,0.06514522610597441
A684000,49,0.08688983698723236,0.33702616145249226,0.9289793286572772,0.3627918846586406,0.03152292771828009
A480000,49,0.08665424320081076,0.33620622391621485,0.26409631564794867,1.27304397674518,0.1103146623662041
A275000,50,0.08637776128195775,0.42177957489181284,0.25206308126682864,1.6733096047704261,0.14453673759166694
A398000,46,0.08632356797727166,0.3198710821233204,0.524508875106328,0.6098487505258635,0.05264432007187357
A511000,48,0.0861840199746847,0.33607468933037876,1.396495925088453,0.2406556892094705,0.02074067472585052
A601000,47,0.08609994305665561,0.35238108392353157,0.33775692593960593,1.043297877440241,0.08982788783873441
A551000,48,0.08574945689314627,0.31799512616698616,0.3974604933424955,0.8000672557233676,0.06860533265626874
A941000,51,0.08573475905194836,0.41603901966324375,0.15174654574983476,2.7416704453300333,0.23505645503021835
A789000,48,0.08563979058238216,0.27959179654459726,1.0887445801793765,0.2568020099797264,0.02199247035579858
A737000,50,0.08520034823199633,0.4195211633882279,1.1588153233212304,0.36202590261393547,0.030844732971710094
A714000,49,0.08438873588195125,0.35791203243141134,1.282408834170739,0.27909354871440256,0.023552351768816215
A177000,49,0.08432525535187703,0.2827253886869081,0.7804644818056986,0.36225272933982705,0.030547053903495314
A407000,51,0.08422196485969553,0.3056125882840023,0.1693663732087615,1.8044466708117042,0.15197404410029794
A208000,45,0.08412099004571481,0.4075058926264165,1.0140365996734342,0.4018650734674191,0.033805287844873216
A507000,46,0.08275295097692811,0.3448621127517405,0.3815826772521379,0.9037677371393523,0.07478944724602209
A482000,49,0.08257364958111314,0.3567166111162452,0.818748565074749,0.43568517409698077,0.03597611489357036
A808000,48,0.08245709005875253,0.2864335973201448,1.6764880132276128,0.17085335240106866,0.014088070265774702
A637000,50,0.0824471600384176,0.2842549330069322,0.418477994534893,0.6792589735163024,0.05600297329702984
A013000,51,0.08225537275679946,0.32818908227649835,0.9926171925343139,0.3306300603544635,0.0271960988590595
A866000,51,0.08193935065066921,0.39362547542297205,0.3841273719324874,1.024726442801254,0.08396541931770486
A508000,49,0.08192294600892952,0.3774250454937859,0.4458278389646109,0.8465712826958419,0.06935361348500167
A274000,49,0.0818664249194779,0.3601305354326684,0.8792042030770867,0.40960966084131983,0.033533278545558716
A300000,46,0.08161535366672953,0.39696336060376625,0.11651379260906154,3.4070074599296283,0.27806411878734244
A062000,49,0.08158602430599188,0.35774355554029513,0.8775171819065606,0.4076769810512818,0.033260744085043266
A125000,51,0.08156486318371559,0.37380375893786627,0.26633614356470725,1.4035036849853966,0.11447658604367454
A416000,49,0.08150143697163914,0.20525058311914315,0.38497334543252487,0.5331553094631531,0.04345292385030594
A391000,51,0.08148548515574244,0.38926758174304527,0.891382976366065,0.4367007134576288,0.03558476950395374
A677000,50,0.08134762765575718,0.33190705669767595,0.17437700660314004,1.9033877410973932,0.15483607724732348
A871000,46,0.08132345977895321,0.31919750598350066,1.114980776937589,0.2862807257181688,0.023281339083431035
A722000,47,0.08123767972698875,0.3508699944516138,0.1563203008635682,2.244558080513438,0.18234269047337534
A929000,49,0.08086160704682557,0.3390004602870473,0.5376429421119959,0.6305308481412751,0.05098573767330144
A402000,47,0.08051352870449884,0.2514223571306356,1.6038013352777813,0.15676652188788007,0.012621825859924276
A114000,49,0.08019085510781655,0.35068840220654124,1.3740152037301823,0.25522890958883926,0.02046702450816462
A321000,46,0.07971757487386742,0.38645918971349313,0.44911173688192224,0.8604967494205092,0.06859671405064897
A311000,47,0.07957047974233514,0.3401866808067812,0.2748205399716901,1.2378502743711393,0.09849634018089272
A033000,51,0.07932456428987436,0.36993671318849375,1.603060594763573,0.23076901421998572,0.018305651504604187
A219000,47,0.07910543496839999,0.3818132065543993,0.2366246336936892,1.613581817726792,0.12764309154837938
A832000,46,0.07892272549778158,0.40457907988928193,0.2890986607392298,1.399449858587262,0.11044839703719171
A058000,50,0.0788930676890145,0.3354303504455135,0.43794011578702924,0.7659274370029021,0.06042636513234334
A431000,48,0.07805615098196568,0.31355908124160276,0.17149757822503864,1.8283586537306749,0.14271463912478508
A845000,47,0.07801434957032098,0.38681752828047217,0.25301464793730344,1.5288345217717387,0.11927103081667494
A742000,51,0.07763465351262336,0.3033793897377458,1.416719985020497,0.21414209790607036,0.01662484757340404
A550000,48,0.07726373094677783,0.22357891553460763,1.3233441109129342,0.1689499455892598,0.013053703139481324
A078000,48,0.07718926298171809,0.3418601078413996,0.8407015737208672,0.4066366931232904,0.03138798664350986
A891000,50,0.07714027566705967,0.30642272788301017,0.6991476087528709,0.4382804490021821,0.03380907465551101
A438000,46,0.07698739807776028,0.41012491145402163,1.0833150067552142,0.37858324577487684,0.029146139048041003
A286000,50,0.07692480095170444,0.3325479403831292,0.40119031814227113,0.8289032046511157,0.063763214026017
A988000,50,0.0766789792745536,0.33461048692350287,0.2956774359270157,1.1316740686499234,0.08677561245555722
A461000,48,0.07651421213009178,0.3636441146367271,1.4812494691857987,0.24549822443927158,0.018784103222307308
A069000,47,0.07647526255835971,0.28799778528545095,0.7494632422720979,0.3842720617122558,0.029387306813286967
A735000,50,0.07627788999412066,0.3348098723339037,0.2947923717470845,1.135748087203396,0.0866324676567336
A369000,49,0.07618173425239153,0.3784856764963836,0.43086888774092863,0.8784242428846665,0.06691988223229789
A562000,50,0.07583620532656582,0.39646505572138796,0.7523957530515469,0.526936860174204,0.03996089192230684
A943000,50,0.07554273665989175,0.3083900260437508,0.3957770288316453,0.7792014280215668,0.05886300828204482
A812000,46,0.07553843961256042,0.3500157491280659,0.21627553736174837,1.6183788208216077,0.12224981082687975
A901000,47,0.07553035628637632,0.3432376793605853,1.2808866435201902,0.2679688176131528,0.020239780267960424
A914000,51,0.07508664628178638,0.302058031043121,1.4777352170148934,0.2044060583825666,0.015348165403625953
A246000,48,0.07485658176471008,0.38128342371801016,0.18554951982972484,2.0548876874912234,0.15382186819598279
A671000,49,0.07459410623200885,0.31323227265505876,0.7821187021568831,0.4004919864353638,0.029874341781227776
A168000,48,0.07456549090793727,0.3591636209987534,0.13487988449054752,2.6628405143980074,0.1985560101656316
A682000,47,0.07455941716896075,0.3401904470153711,0.19408868900253173,1.7527577148554678,0.13068459365802318
A284000,48,0.07438161285832791,0.33740973510551175,0.17923750441490816,1.8824728463327542,0.14002136647223754
A102000,50,0.07437319285120157,0.39192649300393984,0.11355252720400805,3.451499518806888,0.2566990393380541
A005000,49,0.07410597496109433,0.28229911736784913,1.975800752199556,0.1428783327739805,0.010588138151031502
A754000,49,0.0732587150965923,0.31481231180922176,1.808409450849687,0.17408243009419475,0.01275305514959306
A435000,49,0.07302030197886471,0.284167379355541,0.3231876768393934,0.8792642780645272,0.06420414310350026
A607000,50,0.07296396474779027,0.35404542542632317,1.5000865187682262,0.2360166703698146,0.01722071201675399
A902000,49,0.07283199100487872,0.3692835624419207,0.433689454729823,0.8514930635608249,0.062015935145978626
A837000,50,0.07279168334104828,0.3576371117116754,0.474842545295838,0.7531698986426313,0.05482450476400385
A972000,48,0.0727185555058033,0.3598912211295231,0.7934010573092083,0.4536056737182598,0.03298554936202858
A178000,50,0.07270112353471796,0.353813637673962,0.640387756127333,0.5524990668366412,0.04016730291090704
A829000,51,0.07235488233270897,0.34807007858740624,0.6337123434482693,0.5492556397014848,0.039741327181177726
A951000,49,0.07181812941997527,0.28601114191464594,0.9504420729248875,0.30092432780724465,0.02161182232007976
A106000,49,0.0718130410444972,0.3337483432657802,0.9403190558148351,0.35493095795721163,0.025488671451743952
A770000,48,0.07173913140363188,0.3409309474134833,0.22154084569548538,1.5389078539589185,0.11039991275323999
A399000,47,0.07166919321367046,0.3616974435948542,0.5372541917654964,0.6732333579497316,0.04825009160878748
A166000,48,0.07164702556346104,0.4098051685282682,0.494065000893407,0.8294559780337131,0.05942805366194702
A433000,50,0.07163787067604935,0.24440534748149645,0.5484513255427645,0.4456281461980702,0.03192385150694496
A887000,51,0.07114922150654719,0.35292035873245275,0.667715131428665,0.5285492901401424,0.037605870521309266
A291000,48,0.07114899557931267,0.31271147454491777,0.5853908689399611,0.5341926072594585,0.03800726745240473
A370000,50,0.07099191795397228,0.3649468085368393,1.5406888646966672,0.23687249054577317,0.016816032414378602
A100000,47,0.07093201176138121,0.2880279434485751,0.731715216771665,0.3936339396074846,0.02792124723391692
A655000,50,0.07074919053745528,0.37340854083342406,0.41705069259001415,0.8953552828660737,0.06334566150620902
A604000,49,0.07010885364114108,0.31451425537920324,0.35305347258189096,0.890840282858998,0.06245579100859421
A483000,50,0.06997152277873178,0.3062961778596471,0.5051076690066513,0.6063977972498646,0.04243057728324168
A490000,51,0.06935912427533909,0.3067230902909774,0.31061035972216416,0.9874850618805378,0.06849109912701314
A261000,49,0.0690428124362062,0.31957826429030295,0.37500446691689415,0.8521985535738316,0.05883818489280428
A373000,51,0.06902625430155283,0.37316115847724346,0.3262102496588259,1.1439283678778402,0.07896109042389607
A199000,49,0.06891744558854633,0.3376694170399233,0.4419789805390772,0.7639942891131868,0.052652534849918185
A926000,51,0.06878940887713697,0.3324877046230284,0.5978073261312683,0.5561787052272086,0.03825920436263109
A920000,48,0.06865317140740111,0.39660960258382816,0.7004689017843587,0.5662058680599721,0.0388718285117976
A739000,50,0.06853246307778674,0.3463012231321991,1.231221810235568,0.2812663163154507,0.019275873437913708
A324000,46,0.06792803932807145,0.32158595893712033,0.2423041068752852,1.3271997865997451,0.09015407930035553
A133000,50,0.0678535298431765,0.30567623261168586,0.3220334491599304,0.949206467244584,0.06440700935251652
A263000,49,0.0678162182070417,0.39563382691574794,1.3939715348680757,0.28381772297322444,0.0192474446321779
A132000,49,0.06757165326646886,0.3556156047382248,0.1390468172825478,2.5575242331192802,0.17281614070092768
A806000,47,0.0675056148774396,0.38440836962089886,0.8719360002935499,0.44086764337231427,0.029761041345415833
A037000,51,0.06739652594258358,0.35419369244059934,0.8464757818316498,0.4184333445124395,0.02820095375867464
A755000,44,0.06694949303904829,0.32414227277865837,0.7588089345285249,0.42717245149473565,0.02859897906782
A767000,50,0.06694258459911036,0.35312193650468154,0.7233747393835216,0.4881590651141911,0.03267862951422936
A228000,48,0.06676807471928953,0.3128318124932332,1.2056789092545128,0.2594652772740806,0.017323997020096987
A009000,49,0.06645666813539365,0.35041554777499384,0.36466865509584856,0.9609149096812051,0.0638592032590356
A709000,50,0.06625099072387552,0.33430715193775723,0.5861845561846064,0.5703104055038841,0.037783629384767516
A991000,50,0.06621502551116332,0.4187686658648234,0.21020074632273802,1.9922320600225385,0.13191569667854983
A528000,47,0.06614070109681826,0.2101341604842135,0.37456323734578134,0.5610111712330869,0.037105672188503525
A801000,49,0.06612636398875871,0.2571548856313674,0.5686339285278758,0.45223275068568314,0.02990450747947905
A290000,48,0.0659074672951141,0.2510078611622517,0.8157823515618662,0.30768974185538767,0.02027905159837606
A002000,51,0.06579715270642499,0.40261770316512513,0.5472943595011012,0.735651110185277,0.048403748435511734
A044000,50,0.06569035334516236,0.2794653174786979,0.3989032095870993,0.7005842789983305,0.04602162883546614
A510000,47,0.0656476298877371,0.1033725289473977,0.8260550407949845,0.12514000138285378,0.008215144494932495
A041000,50,0.06560270589688304,0.31188568091399077,0.19455608487473136,1.6030631019060868,0.10516527720849006
A196000,49,0.0655880844631169,0.3772303312157118,0.23455129513156397,1.6083063238005855,0.10548573100799784
A563000,50,0.06546940008527902,0.40848256975777847,0.2571216217674133,1.5886745227800523,0.10400956793717696
A647000,50,0.06525672632635969,0.30544396860829265,1.270205516979999,0.24046814828399318,0.015692164142775022
A631000,48,0.06513118701025522,0.42733815681022147,0.650280115180689,0.657160117361854,0.04280161849957618
A308000,49,0.06513109640839991,0.31389295669910483,0.30010725859643594,1.0459359036070732,0.06812295217483916
A638000,50,0.06507918475695054,0.3728561817174256,0.8412091254117314,0.44323839394268394,0.028845593330769952
A526000,46,0.06461455355853236,0.32664385013484926,0.41112241011493156,0.7945172583599472,0.051337377943477105
A818000,51,0.06453714408366498,0.30430092690895155,1.554994003008027,0.19569266911660285,0.012629445982895176
A975000,47,0.0644265322222655,0.3215494244706843,0.3125399083292491,1.0288267702822258,0.06628374106671717
A663000,48,0.06436408388798597,0.33931205955412974,0.4659424144678295,0.7282274569093927,0.04687169312605084
A319000,50,0.064159940924686,0.30595793028133916,0.5854028692717045,0.5226450814325171,0.033532877549288
A395000,50,0.06362224828911996,0.3345699646180001,0.2983618083154583,1.1213565385830444,0.07134322411835858
A491000,50,0.06360053602066262,0.2576746794082866,0.4709192604374949,0.5471737961384312,0.034800546730865
A520000,49,0.06324298237403476,0.3352230017232614,0.37721231119865556,0.8886852092871358,0.05620310302701173
A214000,49,0.0632298552056951,0.3148760567627348,0.09345960319684471,3.3691139914166177,0.21302858984875425
A569000,48,0.06315744357959976,0.25943916257576494,0.2617338197318972,0.9912328595575354,0.06260373340175038
A342000,45,0.06313745311719783,0.25752460508118874,1.01822456696681,0.2529153326641185,0.015968429958701274
A296000,48,0.0630858847462381,0.3401751732459437,1.686949984015339,0.2016510130527086,0.01272133256840533
A867000,48,0.06300861602171658,0.2906127758048378,0.1845839017983216,1.574421024658827,0.0992020897992456
A672000,49,0.0629930920718135,0.37777995655967683,1.6530695743633061,0.22853239961492972,0.014395962490335742
A817000,50,0.06277047974530166,0.33596999380107423,0.6919465894460493,0.48554324701569995,0.03047778255226699
A775000,47,0.06260431144338598,0.31961470357589256,1.2929105088128812,0.24720558878383236,0.015476135670768642
A888000,48,0.0623999777003711,0.3168889489075255,1.172699755068461,0.27022172345301276,0.01686182951762384
A012000,48,0.06237701555654334,0.35998906541214837,0.4490257483616382,0.8017114090353208,0.05000836503325448
A670000,49,0.06233304127352478,0.37866275852515197,0.2654229056256028,1.4266393385779665,0.08892676877401447
A259000,50,0.06185510190111202,0.3843696137833999,0.5144475822472324,0.7471501996459576,0.046215051734536904
A047000,50,0.06181427224739986,0.3094928333217928,0.7978065075852724,0.38792969270022293,0.02397959163742175
A950000,47,0.06147844932934393,0.39889766121877607,0.9544801906676904,0.4179213619297159,0.02569315727304644
A128000,47,0.060827979705746486,0.31652293993937164,0.20979860624581553,1.508698964227198,0.09177110997809274
A080000,49,0.06081294046459874,0.39831680401477443,0.36657429198835423,1.0865923026250532,0.06607887300882861
A076000,50,0.0607264527695764,0.2452987025432213,0.4324924734567376,0.5671745003621633,0.034442495508351004
A015000,48,0.06071842332062221,0.31544634593401233,0.9653526311155044,0.32676799727525596,0.01984083758619092
A089000,50,0.06053189684519624,0.2795353790904924,0.6418979735556345,0.43548256982659656,0.02636058599462451
A749000,49,0.060525630760633164,0.2873900455222938,0.7015372260049594,0.40965758461442237,0.02479478370466537
A368000,50,0.06048291633311221,0.3920758594861927,0.9334463741781902,0.42003040595811175,0.02540466390092763
A747000,47,0.06046804021231191,0.34141652734363304,0.5338280575218376,0.6395627253624947,0.03867310459551513
A881000,47,0.060078488439777526,0.3412240956340248,0.25665427510307726,1.3295087155551282,0.07987487399806224
A923000,49,0.059650257304581726,0.3765502864124245,0.19509089531694404,1.9301274198402858,0.11513259722410148
A104000,49,0.0596132622797517,0.2474738854497416,0.21975689167452125,1.1261257090233674,0.06713202725198135
A870000,50,0.0593380893950126,0.28996662439892307,1.0041120127579608,0.2887791608054578,0.017135603659290975
A270000,50,0.05928348743811805,0.3540187871182165,0.16875804752901089,2.0977890672583053,0.12436425181662913
A191000,48,0.05920031556747532,0.2594146566710229,0.6910248834288085,0.37540566612280124,0.02222413390028811
A316000,47,0.05883360477244908,0.2615771792828154,1.1966701614650448,0.21858753372990838,0.012860292567649811
A822000,51,0.05868540854515841,0.3304433077062436,0.7691751009968899,0.42960739014818905,0.025211685204865737
A932000,47,0.05867756349925897,0.28965884108432866,1.2745433639459836,0.22726479873352093,0.013335344658832484
A056000,47,0.058651790174818794,0.3628250789675992,0.2617163292231871,1.3863295425414144,0.08131070944229157
A299000,50,0.05857171955524307,0.3364369826064104,0.21654598087889654,1.553651475039673,0.09100003848261345
A314000,50,0.05823839767926686,0.3970773347799121,1.1810260160104844,0.3362138762372421,0.019580557429592315
A973000,49,0.05823172628417097,0.28815853004097264,0.6898761330945804,0.4176960416769002,0.024323161568910925
A575000,49,0.05804117367314298,0.331141144352364,0.3022946093352183,1.095425237918012,0.06357976647994332
A071000,50,0.05792571186792975,0.20618404795874257,0.1010446653206244,2.040523834726958,0.11819879571003689
A505000,50,0.05778237575960348,0.4245701422783822,0.5282947479896037,0.8036614861193685,0.04643746997447071
A022000,51,0.05716493330011519,0.3286153887533117,1.7664106999615776,0.18603566472987262,0.010634716365725763
A830000,48,0.056912052688915055,0.31260436555125415,1.1684447837199872,0.2675388430046417,0.015226184729411538
A698000,51,0.05688738163835165,0.35223966217313346,0.7362049221175289,0.47845328330595077,0.027217954523548003
A968000,47,0.056667181543759354,0.3623964294290228,1.3384810590336775,0.27075200428361423,0.015342752980076278
A068000,51,0.05658499130989648,0.3722004456804235,0.29378994432543787,1.2668930740125282,0.07168713358356694
A576000,47,0.05657430523501717,0.34286458410606885,0.47166818143476175,0.7269190452133387,0.04112493994504667
A897000,51,0.056529031433367696,0.30357709748537864,0.5808593448526965,0.5226344383981022,0.029544018596366798
A805000,50,0.056415961862388925,0.2795218249300847,0.17294651428998484,1.6162327762293127,0.09118132666449588
A917000,48,0.056370437915943705,0.3385134979552105,0.90049619691965,0.37591885353116666,0.021190710394411366
A393000,51,0.056362452313433675,0.3054816755840636,0.16914615297729788,1.8060220123662176,0.10179182954900247
A000000,49,0.05628454658932173,0.35647728100223763,0.8349384524385961,0.42695036976806866,0.024030707978538998
A956000,50,0.05623710558169423,0.3135097407593908,0.15559186975416642,2.0149493752773395,0.11331492075924057
A781000,48,0.05560429952178053,0.2968249597617907,0.5478169663245598,0.5418323600914793,0.03012820884111986
A227000,50,0.05521015415126118,0.30775822806023484,0.6735309894641067,0.45693254337874184,0.025227316156668175
A298000,47,0.055180051998455056,0.35293951676978214,0.20771458072862142,1.6991561956399042,0.09375952722890699
A468000,47,0.05517107343596262,0.2911799085281036,0.1767005130352497,1.6478724567710599,0.09091489232561627
A915000,49,0.05448890269140816,0.3583940452444302,0.9161423887658003,0.39119906429310397,0.021316007747236868
A287000,50,0.05438002347784126,0.28557553773932043,0.9878540239765874,0.2890867788235974,0.01572054581956073
A596000,51,0.05406334836018231,0.3062483856700149,1.3428339375856366,0.22806124949495812,0.012329754778904373
A464000,46,0.05398485095037885,0.36632310386477235,0.18350801316684767,1.9962240206464827,0.10776585621816637
A518000,50,0.05392502216562476,0.3302601324744493,0.4437908278513498,0.7441797165422079,0.04012990770974691
A852000,50,0.05390549057206399,0.3060228589567806,0.7021565475677898,0.435832806824657,0.023493781259282732
A965000,50,0.05364027204173755,0.3542476506050304,0.8650674230000045,0.4095029372121305,0.021965848953949253
A600000,49,0.05359540937844912,0.4042727261080445,0.26685015641952425,1.5149802853121566,0.0811959885915847
A745000,49,0.05345829451321337,0.3145942492587343,0.8929820492136272,0.35229627464042584,0.018833158005635786
A032000,50,0.05345263482069391,0.3531530216983764,0.3319146192234289,1.0639875475344787,0.056872937832126186
A885000,49,0.053339183422816024,0.3759958443919294,0.7832437514388013,0.480049593375285,0.025605453313092576
A063000,49,0.0527533820620463,0.41153108325252075,1.0100329338881666,0.4074432322402732,0.02149400849896619
A649000,48,0.05237205627468622,0.28218401568067913,0.47233616399205947,0.5974219998226157,0.03128821859444561
A785000,48,0.052139235868751604,0.38089623454342747,0.3336052055073783,1.14175746737562,0.05953036189640591
A008000,51,0.05145372917873448,0.38778991077896907,0.10519860430168942,3.6862647879515773,0.18967207008036555
A909000,49,0.051143865535373485,0.3325728616909885,1.6628877191201394,0.19999718433602848,0.010228629103135146
A087000,50,0.05112798108246314,0.3741551157103761,0.13606973105004425,2.749730691925656,0.14058817879864322
A350000,49,0.051116225479449905,0.3553570291935688,0.19390709538195344,1.8326148844300683,0.0936763556495234
A030000,45,0.05111575984607202,0.3483305306542316,0.7970760427088134,0.43701041304723187,0.022338119323555044
A394000,46,0.050664189267808094,0.1571329739347682,0.6257738023740246,0.2511018731347432,0.012721872825999767
A555000,47,0.050482359029073755,0.1896814214100108,0.3462843508604396,0.5477620370042557,0.02765231981454562
A717000,51,0.050411184361170334,0.37567173196299775,0.5326613346596875,0.7052731398328566,0.0355536542770956
A823000,48,0.05027111683920786,0.36160016710596776,0.2966728185110421,1.2188516929888846,0.061273035867910525
A197000,49,0.0500362715914085,0.45987789436010995,0.36295659625258364,1.2670327502191976,0.06339759480517702
A541000,51,0.050019050930919774,0.38849613922930876,0.22614193096051313,1.7179305827062405,0.08592925731216813
A430000,51,0.04997373549422023,0.3529492481429956,0.5748939128354467,0.6139380505912944,0.03068077775008654
A834000,48,0.04988719967756958,0.4112206137510119,0.12451074646304049,3.3026917389261476,0.1647620422532682
A288000,49,0.049635528981590106,0.33329640059001314,1.0057947058442265,0.33137617314286477,0.016448031645841084
A457000,48,0.04943451331802759,0.2569881885963131,0.5276041232093052,0.4870852544387028,0.024078822497564913
A226000,49,0.04905736293854,0.24841641821090385,0.5566095562199717,0.4463028265233913,0.021894439741254268
A059000,51,0.04894896546211135,0.38823865108471417,0.5177460795214294,0.7498630437599385,0.03670502023031892
A084000,47,0.04890441021525478,0.3829187012015472,1.11171189016898,0.3444405916566599,0.01684466398916236
A251000,49,0.04884286773560164,0.3554043950397989,0.31394072331830364,1.1320748429296807,0.055293781820016395
A120000,46,0.04860491401849589,0.32044608174285394,1.453201506553817,0.22051042494634704,0.010717890244699189
A348000,48,0.048554305521020975,0.22227353603768268,0.7131299715909872,0.31168727285685693,0.01513375907330566
A872000,48,0.04815322423567024,0.28346150547940807,0.5540658988339124,0.5116025116795337,0.024635310464436695
A053000,48,0.048026403932789355,0.39739872031475065,1.2366420285136035,0.3213530764374948,0.015433432654031659
A212000,49,0.04794743299001496,0.2560220962641901,0.538087115789545,0.47580045823718375,0.022813410587945778
A827000,47,0.047908355944640796,0.21253251805392573,0.2555236035763824,0.8317529773346143,0.03984791769616145
A783000,49,0.04775082328076784,0.41136139704594527,0.3436801616605359,1.196930876249588,0.057154434751088674
A516000,47,0.047398994129031057,0.364669106028694,0.45888812963317077,0.7946797541270152,0.037667021000326234
A718000,51,0.046689094742457214,0.38748034131031833,0.9789592397081686,0.39580845207184284,0.018479938318647606
A503000,48,0.04668049974214896,0.3589734915586999,0.7458978921250478,0.4812635822525142,0.022465624527244175
A863000,46,0.04644433307886057,0.2554499913243938,0.7127609354753007,0.35839505030399615,0.016645419090133787
A549000,50,0.04600516945955025,0.32974621595823583,0.3284921518836359,1.0038176378565178,0.04618080053607455
A944000,47,0.0458821386895162,0.28700563577676064,0.22791861808512312,1.2592461212166954,0.05777690517789974
A111000,48,0.045606715354980835,0.3668101113674737,0.7253760122613879,0.5056827151258131,0.023062527648676816
A986000,48,0.04488341785608996,0.4062625006260036,0.3078549203938998,1.319655700503963,0.059230658231890485
A880000,49,0.04476892227526217,0.2075400809580685,0.9889919186407435,0.20985012824301805,0.009394764080765474
A003000,49,0.044165160851951185,0.3583524789221638,0.16674358839150963,2.14912298805014,0.0949163624578604
A957000,47,0.044153946198816435,0.3625693464564045,0.3785355811833977,0.9578210463674809,0.042291578949403816
A161000,50,0.044072158585386385,0.3519381462352585,1.284491192026594,0.2739903149355126,0.01207534461069787
A621000,50,0.04364092213366849,0.4211000443444987,0.27322192521102684,1.5412381126414219,0.06726105246322649
A910000,49,0.04305587786722276,0.3794674324799497,1.0596605576620601,0.3581028186206841,0.0154184312224404
A460000,47,0.04302920548530495,0.44268846156812175,0.5501303433021631,0.8046974084557482,0.03462549014193476
A382000,50,0.042940887535365804,0.41483992486898624,0.25878361527323746,1.6030378292341896,0.06883586714008226
A598000,49,0.0429092562548453,0.33680596944594343,0.8700074910386509,0.38712996487403867,0.016611458866709384
A141000,49,0.04269053614187003,0.3121737712162477,0.3530086895836387,0.8843231921130487,0.037752231193995976
